Rotation_X,Rotation_Y,Rotation_Z,Position_X,Rotation_Q1,Rotation_Q2,Rotation_Q3,Position_Y,Velocity_X,Velocity_Y,Velocity_Z,Position_Z,Bias1,Bias2,Bias3,Bias4,Threat_Type,Attack_Severity
0.95873,0.24996,0.4335,4253859.87613,-0.11135,0.74881,0.07076,1473666.44569,-4.763,-3.973,4.275,4696749.82204,0.0,0.0,0.0,0.0,Normal,None
-0.77174,-0.36365,-0.8261,4182414.9077,0.82777,0.16253,0.13463,1466463.99345,3.964,-4.168,-1.307,4604802.81658,0.0,0.0,0.0,0.0,Normal,None
0.5435,-0.6837,0.08126,4835437.24855,-0.98379,-0.89476,-0.37187,1479873.7841,-3.355,4.679,-2.601,4629665.94723,0.0,0.0,0.0,0.0,Normal,None
0.46168,-0.19268,-0.36845,4480392.61779,0.11231,-0.38163,0.29431,1495196.61593,-1.156,-1.068,2.781,4616804.45931,0.0,0.0,0.0,0.0,Normal,None
-0.16088,-0.92974,0.53522,4776805.58519,-0.5196,-0.54267,0.93956,1455457.79695,2.727,2.319,2.337,4687615.48028,0.0,0.0,0.0,0.0,Normal,None
0.37568,0.82963,-0.81996,4506189.82088,-0.7998,0.92278,0.03031,1494549.55014,-4.927,4.854,1.552,4639131.43809,0.0,0.0,0.0,0.0,Normal,None
-0.07831,-0.03001,-0.40355,4043239.27087,0.26449,0.77956,-0.79512,1411665.98806,2.321,-3.246,-0.151,4670492.70937,0.0,0.0,0.0,0.0,Normal,None
0.25984,-0.89148,0.38214,4509363.46981,0.3241,0.17288,-0.5734,1444282.02901,4.255,-2.597,-3.482,4663769.3741,0.0,0.0,0.0,0.0,Normal,None
-0.69776,-0.04559,-0.15255,4644289.64945,0.69839,0.10289,-0.20397,1452304.14906,-0.113,4.201,-0.304,4609211.80158,0.0,0.0,0.0,0.0,Normal,None
-0.63596,-0.93491,0.10499,4495540.78078,0.82244,-0.52065,-0.77461,1453563.07168,1.91,-4.307,3.104,4602326.07619,0.0,0.0,0.0,0.0,Normal,None
-0.07529,0.28836,0.50457,4511217.93064,0.71747,0.97723,0.10602,1454144.44158,3.137,-3.902,-1.392,4632348.29495,0.0,0.0,0.0,0.0,Normal,None
0.42731,-0.39557,-0.80991,4800032.53954,0.54193,-0.58183,-0.69021,1424225.23474,-1.686,1.179,-0.043,4683798.35066,0.0,0.0,0.0,0.0,Normal,None
-0.78831,0.96515,-0.61422,4123820.76957,0.96017,0.45268,-0.92623,1425404.07348,2.261,2.361,4.876,4634396.25723,0.0,0.0,0.0,0.0,Normal,None
0.6173,-0.40456,-0.91864,4251384.33772,0.66073,0.41163,0.07655,1443348.59271,0.745,2.437,4.017,4658079.53023,0.0,0.0,0.0,0.0,Normal,None
-0.82756,-0.83022,0.29486,4073724.38715,0.231,-0.89777,0.27884,1456997.73425,2.233,2.176,-4.827,4602365.41476,0.0,0.0,0.0,0.0,Normal,None
0.58547,0.96271,0.63872,4767807.05391,-0.84123,-0.86468,0.76212,1400647.82553,2.136,0.165,3.239,4664188.19672,0.0,0.0,0.0,0.0,Normal,None
0.36153,-0.21069,0.13049,4674435.23178,-0.37559,0.61522,-0.96977,1432669.25253,-2.389,-1.957,1.172,4617008.44157,0.0,0.0,0.0,0.0,Normal,None
0.34369,-0.96509,0.25021,4810321.65173,-0.74595,0.9959,0.07775,1448851.59898,4.988,0.484,0.077,4642252.52444,0.0,0.0,0.0,0.0,Normal,None
-0.52946,-0.01005,0.95362,4420940.42735,-0.05739,-0.5407,-0.18057,1475758.2112,-1.226,2.859,-1.347,4623453.80518,0.0,0.0,0.0,0.0,Normal,None
-0.03222,0.62585,0.38284,4438238.08692,-0.32006,0.78119,-0.28338,1411073.6606,-4.565,-2.24,1.45,4636555.19041,0.0,0.0,0.0,0.0,Normal,None
0.64354,0.85895,-0.18269,4585130.44341,-0.33942,0.74614,-0.30216,1452999.52739,-1.083,4.457,-3.46,4609930.39076,0.0,0.0,0.0,0.0,Normal,None
-0.83008,-0.47893,0.56241,4340118.85012,-0.587,-0.82115,0.29722,1479799.963,4.275,2.408,2.417,4648787.8566,0.0,0.0,0.0,0.0,Normal,None
-0.59691,-0.69455,-0.83329,4012580.65416,0.04185,-0.03326,0.20532,1495537.71846,0.707,3.34,2.546,4654926.69984,0.0,0.0,0.0,0.0,Normal,None
-0.36858,-0.14539,0.57995,4387837.3637,-0.58059,-0.81583,-0.82601,1401879.34457,4.942,-1.959,4.037,4601706.91378,0.0,0.0,0.0,0.0,Normal,None
-0.5253,0.52219,-0.06065,4539247.74812,0.91803,-0.74381,0.73215,1487376.29863,0.778,1.617,-0.303,4681717.27846,0.0,0.0,0.0,0.0,Normal,None
-0.84261,-0.72915,-0.55441,4718974.84882,-0.14696,-0.56587,0.91293,1462232.30942,4.299,-2.881,0.92,4603701.26531,0.0,0.0,0.0,0.0,Normal,None
-0.50728,-0.91992,-0.01706,4871703.63544,-0.31055,-0.51428,0.40201,1486685.00535,-0.33,2.088,-1.474,4603846.14312,0.0,0.0,0.0,0.0,Normal,None
0.13658,-0.76051,-0.38353,4306367.86892,0.19082,-0.76401,-0.83581,1491060.24964,4.933,-1.015,-3.384,4648702.96671,0.0,0.0,0.0,0.0,Normal,None
-0.09549,-0.78593,-0.36254,4148349.89673,-0.66444,-0.15252,0.02341,1447345.66583,-1.047,-3.117,2.034,4628979.1437,0.0,0.0,0.0,0.0,Normal,None
-0.55478,-0.91931,-0.99412,4443992.95189,-0.30303,-0.65871,0.54936,1458283.84739,2.979,-4.22,3.423,4606308.8872,0.0,0.0,0.0,0.0,Normal,None
-0.17565,-0.67083,-0.94899,4662671.84816,-0.61029,0.15259,-0.53119,1471335.62407,-2.301,2.718,-3.174,4689415.2475,0.0,0.0,0.0,0.0,Normal,None
0.16309,0.07965,-0.58151,4012732.072,0.59792,-0.31174,-0.18733,1471253.27214,-3.404,-1.409,-0.404,4690342.58669,0.0,0.0,0.0,0.0,Normal,None
0.83127,-0.61612,0.45941,4546001.64933,-0.87485,-0.54325,0.36894,1423436.38669,-2.824,1.691,-3.759,4667504.31854,0.0,0.0,0.0,0.0,Normal,None
-0.00659,0.76228,0.29809,4814339.67911,-0.92474,0.20914,0.85287,1429550.16805,-2.08,4.075,-4.376,4661481.57135,0.0,0.0,0.0,0.0,Normal,None
0.6676,-0.28918,0.83638,4003413.51587,-0.95566,0.19067,0.10534,1492068.33046,-4.879,-0.693,-1.068,4671918.21733,0.0,0.0,0.0,0.0,Normal,None
-0.26561,0.62473,0.39505,4634842.77637,0.49146,0.32847,-0.06381,1475831.40404,2.752,3.832,-2.41,4644907.38791,0.0,0.0,0.0,0.0,Normal,None
0.43101,-0.13399,-0.86251,4001697.54049,-0.891,0.07491,-0.53682,1464951.98031,-4.326,0.878,-1.906,4609654.58318,0.0,0.0,0.0,0.0,Normal,None
0.081,-0.11427,0.36765,4370873.81573,-0.18325,0.8191,0.27898,1466238.3494,0.546,4.887,-1.731,4633497.36011,0.0,0.0,0.0,0.0,Normal,None
0.24389,0.5508,-0.92257,4535525.39889,0.41487,0.00478,-0.68924,1404377.68323,0.011,-0.16,3.356,4611525.35865,0.0,0.0,0.0,0.0,Normal,None
0.4738,-0.53609,-0.2742,4269663.75474,0.67257,0.26476,-0.10265,1488635.97257,-2.133,-2.369,-2.95,4672591.17805,0.0,0.0,0.0,0.0,Normal,None
0.8518,-0.85238,-0.75476,4990850.30907,-0.66933,0.43992,-0.90412,1486571.44672,4.308,-3.646,0.397,4672941.42202,0.0,0.0,0.0,0.0,Normal,None
-0.0104,0.72084,0.88209,4148984.17028,0.64415,0.05217,-0.34658,1455462.90608,4.099,4.469,4.548,4660293.33381,0.0,0.0,0.0,0.0,Normal,None
0.25154,-0.3587,-0.49934,4733508.5403,0.2197,-0.85611,-0.86377,1477648.29231,4.015,2.877,2.304,4687360.90542,0.0,0.0,0.0,0.0,Normal,None
-0.85308,0.61067,0.48847,4981054.89593,-0.98836,0.65151,0.48229,1463783.83182,-1.994,2.805,3.903,4695528.97299,0.0,0.0,0.0,0.0,Normal,None
-0.12641,0.90483,-0.66011,4462732.91963,-0.59135,0.48734,0.35071,1406314.73216,0.606,4.414,-2.517,4644169.7948,0.0,0.0,0.0,0.0,Normal,None
-0.16246,0.76392,-0.98101,4743186.97894,-0.97837,0.98188,0.88404,1424081.31331,3.912,-3.815,-2.609,4615186.6953,0.0,0.0,0.0,0.0,Normal,None
-0.52946,0.34143,-0.47021,4383866.13844,-0.83653,0.33053,-0.47191,1410052.74432,-0.308,0.757,3.059,4644238.23477,0.0,0.0,0.0,0.0,Normal,None
0.60874,-0.74821,-0.97362,4797764.23947,0.56967,-0.20642,-0.3449,1413289.90329,1.834,-0.319,-4.715,4631432.37279,0.0,0.0,0.0,0.0,Normal,None
-0.10177,0.40747,-0.80299,4489477.64499,0.50725,0.26029,-0.25736,1462888.3143,2.576,0.203,-2.824,4662109.86612,0.0,0.0,0.0,0.0,Normal,None
0.20545,-0.0434,0.15629,4920423.27614,-0.98586,0.56519,0.67204,1422926.77638,-3.123,-4.044,1.604,4696482.27436,0.0,0.0,0.0,0.0,Normal,None
0.60803,-0.29351,-0.2269,4097113.88411,-0.94535,0.49092,0.61238,1478441.11818,1.722,0.305,-2.495,4659469.91347,0.0,0.0,0.0,0.0,Normal,None
-0.67793,-0.92766,0.90335,4245060.56073,-0.8246,-0.97185,-0.12075,1411679.34199,-3.047,-0.061,2.282,4614808.95185,0.0,0.0,0.0,0.0,Normal,None
0.82649,-0.40995,-0.39227,4246926.42411,-0.62315,0.57633,-0.88583,1431445.75741,-4.749,1.241,-1.949,4678666.08687,0.0,0.0,0.0,0.0,Normal,None
-0.72538,0.89316,0.37528,4153119.61856,-0.21976,0.29923,0.99726,1439018.20529,4.092,-1.909,-1.407,4638468.36522,0.0,0.0,0.0,0.0,Normal,None
-0.89131,-0.60646,-0.64977,4660210.41492,0.96206,0.56464,0.53229,1488434.00878,-2.47,0.765,-4.017,4632511.68883,0.0,0.0,0.0,0.0,Normal,None
0.89602,-0.22275,-0.96222,4604946.21763,-0.72249,0.69813,-0.02795,1495970.15279,-1.949,-3.869,-3.294,4646074.89529,0.0,0.0,0.0,0.0,Normal,None
-0.09197,0.49646,0.89553,4122371.23951,0.52416,-0.86791,0.62807,1423320.44372,2.547,2.644,3.083,4640779.68647,0.0,0.0,0.0,0.0,Normal,None
-0.83729,0.90202,-0.67615,4382651.20607,0.50816,0.90751,-0.62147,1457539.96744,0.994,3.537,0.38,4664525.56195,0.0,0.0,0.0,0.0,Normal,None
-0.25394,-0.80066,0.36704,4289915.23881,-0.88063,0.31276,0.33578,1418816.1571,-0.442,4.542,4.187,4614423.8192,0.0,0.0,0.0,0.0,Normal,None
0.66902,0.82416,-0.24338,4624114.2208,-0.87305,0.20389,0.94954,1413888.48191,-2.161,3.08,-4.598,4619063.53803,0.0,0.0,0.0,0.0,Normal,None
0.502,-0.26911,0.35683,4575158.11301,0.86108,0.13047,0.46191,1482205.52435,-4.588,2.463,4.498,4657375.71471,0.0,0.0,0.0,0.0,Normal,None
0.87579,-0.34586,0.73986,4656409.46912,0.9434,-0.98979,-0.2786,1444020.78773,1.164,-0.966,-3.645,4657847.17231,0.0,0.0,0.0,0.0,Normal,None
0.74588,-0.031,0.38241,4025690.40156,-0.29881,-0.81103,0.19611,1487762.78339,-0.173,-2.037,-0.669,4666604.07475,0.0,0.0,0.0,0.0,Normal,None
0.19147,0.75452,-0.83444,4064475.68701,0.24887,-0.28426,-0.73761,1410365.02263,-1.075,4.083,3.0,4625795.51048,0.0,0.0,0.0,0.0,Normal,None
0.06276,-0.03371,-0.23636,4840650.43597,-0.10822,0.03517,0.55273,1474485.5354,-4.342,-3.552,-4.794,4694201.02375,0.0,0.0,0.0,0.0,Normal,None
-0.96252,-0.27339,0.97999,4309837.94796,0.29516,0.84127,0.2578,1476979.26086,4.128,1.993,-0.838,4690697.3673,0.0,0.0,0.0,0.0,Normal,None
0.90603,0.99536,-0.59434,4374160.19887,0.023,0.18378,-0.60205,1419236.6219,4.645,-3.099,-1.317,4652808.52152,0.0,0.0,0.0,0.0,Normal,None
-0.70456,-0.46859,0.46207,4024428.84379,-0.06294,0.74593,-0.61657,1485084.49363,0.445,2.984,4.271,4686425.31323,0.0,0.0,0.0,0.0,Normal,None
-0.94967,0.02934,0.82276,4711489.42328,0.4104,0.01611,-0.46969,1427934.10708,2.917,-0.11,0.113,4663324.13854,0.0,0.0,0.0,0.0,Normal,None
-0.40997,0.23812,0.14595,4090354.2173,0.35493,-0.03019,0.48235,1442796.69865,2.115,4.254,3.368,4618314.65901,0.0,0.0,0.0,0.0,Normal,None
-0.97518,0.28189,-0.70324,4059833.752,0.02464,-0.30947,0.63753,1421489.64887,0.05,2.722,3.403,4691487.3876,0.0,0.0,0.0,0.0,Normal,None
-0.82253,0.15537,-0.86625,4720810.83239,-0.21477,-0.96384,0.33089,1495606.48128,-2.253,-0.687,3.493,4673631.41995,0.0,0.0,0.0,0.0,Normal,None
0.68563,0.14841,0.56842,4593060.83384,0.765,0.86856,0.4162,1402310.36116,-1.502,1.076,-0.73,4660355.82477,0.0,0.0,0.0,0.0,Normal,None
-0.67267,-0.83476,-0.17275,4376206.72676,-0.10858,0.02807,-0.95017,1465891.75746,2.474,2.502,0.605,4617169.89847,0.0,0.0,0.0,0.0,Normal,None
-0.09538,0.69077,0.40737,4778379.54534,0.15506,0.24258,-0.88445,1419638.80853,-1.849,-0.229,4.196,4602319.43212,0.0,0.0,0.0,0.0,Normal,None
-0.24216,-0.91814,0.17736,4546258.68279,-0.27659,0.86708,-0.99684,1463196.43734,-2.591,4.33,-0.634,4695811.7016,0.0,0.0,0.0,0.0,Normal,None
0.35001,-0.94066,-0.89935,4476243.82178,0.76718,0.48848,-0.05678,1449591.90361,3.927,1.69,-3.258,4600344.961,0.0,0.0,0.0,0.0,Normal,None
-0.0053,0.4883,-0.38631,4075797.52175,0.30787,-0.23638,-0.55181,1435127.31957,-2.563,-2.724,-1.601,4690687.42543,0.0,0.0,0.0,0.0,Normal,None
0.47158,0.78061,0.717,4015495.52338,-0.30658,0.84424,-0.01093,1498519.54043,2.806,1.36,-1.452,4667233.80872,0.0,0.0,0.0,0.0,Normal,None
-0.75085,0.40884,0.93412,4748301.00587,-0.12045,-0.55784,-0.797,1471490.5759,-3.495,-4.356,0.059,4671492.88406,0.0,0.0,0.0,0.0,Normal,None
-0.49437,0.4443,-0.34058,4171278.27027,-0.04853,0.55197,0.03812,1404862.94249,2.562,-1.15,1.385,4639891.46923,0.0,0.0,0.0,0.0,Normal,None
0.56235,-0.35364,-0.69043,4333817.31017,-0.08432,-0.69621,0.91738,1404731.49984,1.728,3.475,0.096,4623336.13416,0.0,0.0,0.0,0.0,Normal,None
-0.04334,0.89604,0.67284,4949040.68109,0.15529,0.58549,0.8395,1482515.49941,4.968,-2.102,4.854,4657657.26461,0.0,0.0,0.0,0.0,Normal,None
0.0027,0.56985,-0.25246,4159494.33754,0.45571,0.84259,0.02564,1431515.38249,-2.665,-3.008,-0.033,4681062.25434,0.0,0.0,0.0,0.0,Normal,None
0.10252,-0.75933,-0.83945,4716008.34752,0.15055,-0.73136,-0.43469,1416590.75184,-0.262,0.722,-4.386,4619397.80057,0.0,0.0,0.0,0.0,Normal,None
0.88775,0.91279,0.93796,4361427.90616,0.18268,0.08013,-0.40196,1404469.80459,-1.765,-2.292,1.75,4670104.32064,0.0,0.0,0.0,0.0,Normal,None
-0.09535,-0.37169,-0.77945,4214798.8456,-0.16239,0.88861,-0.53706,1442642.59795,-3.74,-2.123,-2.383,4666040.02841,0.0,0.0,0.0,0.0,Normal,None
-0.20204,-0.16982,-0.219,4875431.40612,-0.36352,-0.95158,0.08976,1492904.04727,-0.129,-0.428,-0.894,4660670.51463,0.0,0.0,0.0,0.0,Normal,None
0.40009,0.52349,0.49693,4382607.79709,0.89731,0.27794,-0.03619,1408742.94254,-3.702,-2.97,1.08,4622258.08321,0.0,0.0,0.0,0.0,Normal,None
0.46748,0.0671,0.16535,4192220.67409,0.19209,0.03717,0.35494,1461992.1258,-4.528,1.478,-0.962,4638797.3011,0.0,0.0,0.0,0.0,Normal,None
-0.55079,0.39528,0.65427,4724818.74773,-0.86507,-0.05163,0.44138,1444903.93834,1.47,3.59,0.212,4674176.98888,0.0,0.0,0.0,0.0,Normal,None
-0.32407,-0.49904,-0.89936,4130071.43345,0.80767,0.17067,-0.96631,1406962.13292,0.096,3.46,-3.661,4619727.53224,0.0,0.0,0.0,0.0,Normal,None
-0.94971,0.46332,0.03091,4653938.48613,0.01105,-0.50392,-0.36357,1427229.73929,3.266,-1.844,4.47,4668573.84798,0.0,0.0,0.0,0.0,Normal,None
-0.91195,0.08816,0.70715,4909854.9087,-0.34098,0.43509,0.27092,1474865.02236,-1.329,1.441,-2.256,4604551.61717,0.0,0.0,0.0,0.0,Normal,None
-0.75916,-0.96022,-0.0015,4275894.88028,-0.10348,0.18593,0.54698,1407785.62365,-3.923,-1.306,-2.201,4666424.94128,0.0,0.0,0.0,0.0,Normal,None
-0.50268,0.40275,0.84457,4714252.72552,-0.84128,-0.92466,0.72957,1409040.00072,-4.976,-4.569,-4.099,4696174.63707,0.0,0.0,0.0,0.0,Normal,None
0.36325,0.60426,-0.81561,4410205.60644,-0.48792,-0.24048,-0.69185,1431925.75347,-1.171,1.056,-4.596,4647817.36248,0.0,0.0,0.0,0.0,Normal,None
-0.86135,0.48963,-0.35807,4847289.28375,-0.02036,0.40234,-0.2034,1479763.03583,-0.48,4.693,4.689,4634595.02954,0.0,0.0,0.0,0.0,Normal,None
-0.57901,-0.5656,0.40122,4159907.11098,0.46225,-0.46924,-0.41536,1440034.15906,1.226,0.833,0.102,4672862.00893,0.0,0.0,0.0,0.0,Normal,None
-0.48749,-0.68924,0.47257,4600586.5308,-0.11636,-0.87073,-0.4906,1455956.89917,-3.669,2.428,-2.654,4651431.73635,0.0,0.0,0.0,0.0,Normal,None
-0.80195,-0.96579,-0.06539,4527749.97947,0.0133,0.56634,0.95736,1437331.29121,1.805,-4.129,-1.457,4669747.1972,0.0,0.0,0.0,0.0,Normal,None
-0.79907,0.26838,-0.79612,4970988.54848,0.81002,0.84838,-0.37819,1421003.05428,2.2,1.256,-0.017,4654305.34886,0.0,0.0,0.0,0.0,Normal,None
-0.85724,-0.14285,-0.30013,4893658.62632,-0.28494,0.00042,0.9391,1490653.32984,-1.478,-2.341,4.103,4621230.49093,0.0,0.0,0.0,0.0,Normal,None
0.216,0.0497,0.87671,4615148.78459,0.20783,-0.94648,0.49975,1439170.6382,-2.196,4.609,-2.98,4619182.63421,0.0,0.0,0.0,0.0,Normal,None
-0.42936,0.77333,-0.49766,4118170.78134,-0.50974,0.63461,-0.22713,1479704.31246,-1.541,-4.384,-4.258,4613843.656,0.0,0.0,0.0,0.0,Normal,None
0.27908,-0.11036,0.44042,4749578.60909,0.91455,0.65727,-0.73311,1461244.65254,4.682,-3.958,0.405,4613391.19858,0.0,0.0,0.0,0.0,Normal,None
-0.083,-0.56924,-0.82768,4873374.91532,-0.68121,-0.12729,-0.02633,1409944.5577,-2.957,3.951,3.337,4629879.06698,0.0,0.0,0.0,0.0,Normal,None
0.27123,-0.35401,0.41686,4383517.55085,0.1531,0.0525,0.48387,1461344.91143,1.87,-3.38,-0.722,4636723.50209,0.0,0.0,0.0,0.0,Normal,None
0.75958,-0.6581,0.81105,4821437.50962,0.86881,-0.46715,-0.46202,1483567.98863,-2.432,2.293,-2.066,4695560.90358,0.0,0.0,0.0,0.0,Normal,None
-0.61671,0.41923,0.44973,4566527.81265,-0.5071,-0.06477,0.49044,1452638.59188,3.97,3.099,-1.993,4633275.78998,0.0,0.0,0.0,0.0,Normal,None
-0.29175,-0.04722,0.49587,4810916.89665,0.45285,0.62699,0.85337,1441493.06721,-2.849,-3.221,2.127,4665541.13001,0.0,0.0,0.0,0.0,Normal,None
-0.66134,0.19405,-0.54523,4302074.45194,0.49989,0.55799,0.81898,1427091.94533,4.814,1.174,-4.464,4628723.66483,0.0,0.0,0.0,0.0,Normal,None
0.86078,0.92235,-0.58446,4353000.37726,0.91393,-0.13245,0.15289,1441545.28165,1.279,-0.812,4.515,4615374.99271,0.0,0.0,0.0,0.0,Normal,None
0.57947,-0.31297,-0.98372,4211859.80328,-0.01182,0.36596,0.11731,1459469.63429,-0.75,-2.559,-0.145,4622040.84339,0.0,0.0,0.0,0.0,Normal,None
-0.12346,0.93634,-0.7724,4788726.08502,-0.08319,-0.95027,0.94963,1422546.07124,-0.917,3.433,-2.343,4677249.19708,0.0,0.0,0.0,0.0,Normal,None
0.55235,-0.55565,-0.08219,4852018.66082,0.97606,-0.08067,-0.45946,1411780.47859,0.705,-3.701,4.599,4680226.72641,0.0,0.0,0.0,0.0,Normal,None
0.27057,0.75649,0.23836,4917790.99068,-0.5045,-0.25839,0.63965,1419317.54389,2.589,-3.589,-2.671,4643955.45442,0.0,0.0,0.0,0.0,Normal,None
-0.69729,0.46247,-0.9463,4732375.70361,-0.87246,0.98059,-0.64519,1461228.06206,2.071,-3.277,4.364,4678589.77785,0.0,0.0,0.0,0.0,Normal,None
-0.71142,-0.39321,-0.95351,4469360.79479,0.38679,0.87089,0.90095,1462042.56029,-0.626,-4.544,-2.959,4679494.5268,0.0,0.0,0.0,0.0,Normal,None
0.94197,0.64643,0.71317,4789434.48715,-0.1447,-0.25999,-0.40567,1415389.03503,3.612,-1.056,-3.045,4639698.08396,0.0,0.0,0.0,0.0,Normal,None
-0.44937,0.51642,0.37948,4057818.87163,0.37177,-0.78555,-0.65252,1487990.01465,-1.538,-0.555,-4.305,4634617.56439,0.0,0.0,0.0,0.0,Normal,None
0.91544,-0.51802,0.55876,4628422.95004,-0.25964,-0.21606,-0.75372,1443731.73593,-0.477,-1.255,3.131,4659062.51805,0.0,0.0,0.0,0.0,Normal,None
0.69607,0.20171,0.38495,4202686.3999,-0.9913,-0.00631,0.71993,1495815.8831,1.75,-1.716,-1.596,4603919.28285,0.0,0.0,0.0,0.0,Normal,None
-0.95636,-0.2894,0.84249,4779851.89946,-0.98731,-0.31962,-0.16242,1428712.61559,-3.657,-2.292,-3.272,4656223.40144,0.0,0.0,0.0,0.0,Normal,None
-0.55335,-0.42411,0.66665,4938809.41287,-0.87844,-0.20929,0.34181,1488704.06574,-2.999,-3.147,4.02,4629449.41858,0.0,0.0,0.0,0.0,Normal,None
0.2581,0.65032,-0.93742,4717354.37528,-0.26779,0.724,-0.4304,1496933.63757,0.796,-2.061,2.351,4697160.05318,0.0,0.0,0.0,0.0,Normal,None
-0.03325,-0.55002,0.3629,4999700.89266,0.1993,-0.72776,0.54519,1497379.84826,2.788,-0.434,-3.107,4656320.44153,0.0,0.0,0.0,0.0,Normal,None
-0.63261,0.62031,0.38017,4003606.76386,0.52461,-0.66267,0.89744,1480513.08322,0.188,-3.266,-2.95,4677045.33888,0.0,0.0,0.0,0.0,Normal,None
0.54817,-0.47653,-0.23182,4336877.24032,-0.47518,0.38719,0.44746,1465710.07592,-0.247,2.336,0.066,4696061.80213,0.0,0.0,0.0,0.0,Normal,None
-0.02902,0.27859,0.25699,4199509.32552,0.01345,0.08037,-0.45883,1469933.25598,1.394,-2.595,-1.096,4669466.82533,0.0,0.0,0.0,0.0,Normal,None
-0.13859,-0.7361,-0.65269,4444366.53114,-0.22271,-0.69839,0.72921,1415952.71225,1.824,4.489,-2.323,4631570.6102,0.0,0.0,0.0,0.0,Normal,None
-0.0146,0.48045,-0.56269,4114645.89134,0.53743,0.53195,-0.73955,1408111.4224,4.237,-2.087,-3.699,4601937.30394,0.0,0.0,0.0,0.0,Normal,None
0.20996,-0.16791,-0.85324,4511092.16655,-0.84923,0.92643,0.36815,1440406.6981,3.059,0.552,-4.006,4684640.51961,0.0,0.0,0.0,0.0,Normal,None
0.43974,0.81515,-0.18049,4526096.04748,0.52735,0.0375,0.99769,1405022.50478,4.106,-0.619,1.366,4610006.76173,0.0,0.0,0.0,0.0,Normal,None
0.94983,0.12325,0.88449,4724135.70142,0.29505,-0.57903,-0.05522,1455342.0006,-4.469,-1.973,-1.953,4653032.01392,0.0,0.0,0.0,0.0,Normal,None
-0.86067,-0.70053,0.9727,4633922.33643,-0.03814,0.13655,0.2306,1404345.99342,3.781,-3.955,1.535,4653474.41305,0.0,0.0,0.0,0.0,Normal,None
-0.13782,-0.74909,0.63537,4492261.02272,-0.75204,0.81459,0.00553,1405821.32282,-0.035,0.875,1.987,4623274.09044,0.0,0.0,0.0,0.0,Normal,None
0.43923,-0.80088,0.26257,4604389.64082,0.96565,0.31271,0.06926,1490191.88705,2.219,-0.16,2.274,4621226.41673,0.0,0.0,0.0,0.0,Normal,None
-0.97467,-0.38866,-0.1725,4072254.6837,0.02522,-0.49462,0.28309,1443234.65231,1.428,4.115,1.177,4684953.68418,0.0,0.0,0.0,0.0,Normal,None
0.63598,-0.53925,0.85123,4074850.25762,0.96777,-0.92976,0.68154,1414427.22719,-1.057,-3.857,4.487,4660326.15845,0.0,0.0,0.0,0.0,Normal,None
0.17207,0.07336,-0.33519,4042327.70645,0.44607,-0.92305,0.58082,1406719.06732,-0.956,-4.27,4.558,4666966.54214,0.0,0.0,0.0,0.0,Normal,None
-0.12266,0.00048,0.95343,4459724.35331,-0.99367,0.3521,0.09176,1462884.03516,-0.99,-3.623,-4.813,4617165.36935,0.0,0.0,0.0,0.0,Normal,None
0.04761,0.8842,-0.96096,4104196.58184,0.49379,-0.49547,0.65845,1434315.50587,-0.029,4.014,-2.484,4648351.66127,0.0,0.0,0.0,0.0,Normal,None
0.91919,-0.5064,-0.02069,4851906.71004,-0.58247,-0.11946,-0.6491,1453676.50391,4.875,3.329,1.496,4676714.5562,0.0,0.0,0.0,0.0,Normal,None
0.02585,0.02633,-0.08987,4876027.5317,-0.2541,0.13656,0.59208,1463242.36613,3.456,0.007,-4.737,4600538.91668,0.0,0.0,0.0,0.0,Normal,None
-0.74089,0.3002,-0.56099,4290542.66229,0.32901,-0.58308,-0.72048,1416427.68364,-0.347,2.049,4.243,4624768.40793,0.0,0.0,0.0,0.0,Normal,None
-0.52515,0.45649,-0.2411,4026305.09417,-0.66793,0.50971,-0.89663,1499416.68683,-4.652,0.195,2.288,4689099.24843,0.0,0.0,0.0,0.0,Normal,None
0.24168,0.19314,-0.52072,4931610.64911,0.8792,0.03971,-0.11685,1471894.8009,-3.443,-4.488,-3.973,4685141.42005,0.0,0.0,0.0,0.0,Normal,None
0.35123,0.66253,-0.10622,4913665.61368,0.98134,-0.68872,0.14966,1436285.13894,-2.06,-4.521,-3.755,4656722.98081,0.0,0.0,0.0,0.0,Normal,None
-0.86453,0.29146,-0.24472,4973426.1234,-0.65534,0.43648,-0.16528,1445747.96378,-3.688,2.04,4.045,4666538.6533,0.0,0.0,0.0,0.0,Normal,None
0.13267,-0.00217,0.99851,4342557.50598,-0.55336,0.60174,-0.25739,1474594.89613,-0.106,3.525,-4.421,4628509.57999,0.0,0.0,0.0,0.0,Normal,None
0.41046,0.43059,-0.49749,4519319.07105,-0.82815,0.83069,0.9266,1486230.8428,0.247,-1.977,-4.356,4656288.67786,0.0,0.0,0.0,0.0,Normal,None
0.64186,0.83884,-0.47149,4333131.33178,0.37495,0.13628,0.70491,1478326.28817,1.485,4.815,-2.442,4661568.93935,0.0,0.0,0.0,0.0,Normal,None
0.07873,-0.12859,0.59827,4272927.61674,0.55268,0.4662,-0.00899,1498900.24401,2.617,-2.605,-0.051,4686106.18387,0.0,0.0,0.0,0.0,Normal,None
-0.55487,-0.00378,-0.45536,4079163.61833,0.2267,0.36776,0.65964,1447538.27022,4.105,2.548,-4.641,4636271.57956,0.0,0.0,0.0,0.0,Normal,None
