Latitude,Longitude,Speed,Heading,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Yaw_Rate,Threat_Type,Attack_Severity
37.70941,-121.8393,16.3,312.29,1.585,2.724,0.476,0.01348,-0.09684,-0.04595,-1.99,Normal,None
37.494617,-121.435813,22.34,218.32,-2.893,0.292,-0.524,-0.00025,0.07874,-0.09868,3.1,Normal,None
37.34537,-121.554061,23.89,149.89,-0.763,-0.029,0.809,-0.03233,-0.04968,0.04345,-3.99,Normal,None
37.834832,-121.348473,5.39,290.93,1.658,-2.21,-0.105,-0.01172,0.07751,0.04438,-0.44,Normal,None
37.694592,-121.509857,5.37,343.16,-2.919,0.574,-0.643,0.06245,0.07444,-0.07441,2.44,Normal,None
37.529558,-121.384595,10.01,102.85,0.557,2.647,-0.001,0.09016,0.07718,-0.0665,2.24,Normal,None
37.118385,-121.330132,1.05,99.23,2.816,-1.402,0.535,0.07167,0.05673,-0.0577,-4.47,Normal,None
37.539981,-121.828304,10.3,38.73,2.026,-0.348,0.627,-0.03986,0.01497,-0.09636,3.28,Normal,None
37.831975,-121.779654,18.85,332.24,-2.26,-1.759,-0.36,-0.09441,0.05424,0.06215,-4.05,Normal,None
37.283101,-121.182852,24.62,321.72,1.432,1.211,-0.23,-0.09571,-0.09214,0.04614,3.43,Normal,None
37.312092,-121.347536,25.48,78.05,-2.176,-0.434,0.929,0.01251,-0.04095,-0.01629,0.22,Normal,None
37.50984,-121.072372,19.75,25.59,-0.556,-1.634,0.799,-0.07754,0.00674,-0.05779,-1.54,Normal,None
37.222284,-121.354967,9.64,222.36,-1.781,-0.543,0.126,0.08557,0.0891,-0.01312,-3.08,Normal,None
37.041185,-121.190849,6.35,197.95,1.121,-2.678,0.008,0.00119,0.01457,-0.02499,-2.81,Normal,None
37.569129,-121.657338,0.36,130.59,0.503,-1.665,-0.535,-0.08165,-0.05281,-0.08848,2.02,Normal,None
37.64866,-121.75851,26.82,353.38,-0.624,-0.762,0.48,0.0351,0.04749,0.08172,1.53,Normal,None
37.846772,-121.269247,17.59,187.41,-2.905,-2.321,0.503,-0.07359,-0.01153,0.07757,-1.87,Normal,None
37.450307,-121.795855,4.45,48.56,-2.063,-0.808,-0.711,0.00692,-0.01752,0.05419,1.65,Normal,None
37.014323,-121.725411,9.27,208.28,-1.408,-1.435,-0.412,0.02468,0.07694,-0.06352,3.88,Normal,None
37.320339,-121.023035,17.49,111.41,0.437,-0.933,0.6,0.07691,-0.09661,0.06325,-0.65,Normal,None
37.500844,-121.545772,26.23,170.59,2.608,-1.514,-0.668,-0.07074,0.01672,0.0235,-0.8,Normal,None
37.547962,-121.83096,26.91,90.81,-2.585,-2.015,-0.831,0.04539,0.05959,-0.0685,-3.87,Normal,None
37.825356,-121.61929,26.79,317.02,-0.459,-0.592,-0.923,0.05147,0.05696,-0.0281,2.21,Normal,None
37.230824,-121.956101,23.51,193.7,-2.827,-0.189,-0.832,-0.05156,0.09581,-0.0902,4.33,Normal,None
37.056778,-121.558983,19.91,183.09,2.066,-0.51,0.073,0.0937,-0.03691,-0.02941,3.72,Normal,None
37.670481,-121.430941,20.62,56.79,1.531,-0.626,-0.178,0.07496,0.0642,0.04985,0.43,Normal,None
37.23891,-121.548313,7.18,312.56,0.472,-1.398,0.935,0.04499,0.00951,0.04473,-3.24,Normal,None
37.033117,-121.444348,5.76,58.71,-2.276,0.028,0.876,-0.01341,-0.05159,0.07294,-4.61,Normal,None
37.277448,-121.318658,23.74,206.19,0.712,2.218,-0.68,0.06168,-0.05044,0.04534,0.71,Normal,None
37.294691,-121.175536,25.57,57.75,-2.352,-0.003,0.784,0.024,0.07789,0.04299,-1.33,Normal,None
37.942249,-121.102654,22.29,24.99,2.343,-2.183,0.59,0.03661,-0.0536,0.08032,-0.57,Normal,None
37.299475,-121.745152,4.19,190.21,-0.978,2.669,-0.001,0.08639,-0.01259,0.07182,-1.12,Normal,None
37.727186,-121.018012,7.72,80.03,0.849,-2.7,-0.794,0.06221,0.00844,0.08701,3.55,Normal,None
37.378955,-121.965727,6.93,76.28,-2.907,0.241,-0.931,0.01269,0.07144,0.095,-4.5,Normal,None
37.121524,-121.584155,14.41,58.04,0.142,-1.864,0.464,-0.09649,-0.03709,0.09896,2.94,Normal,None
37.305245,-121.951263,22.14,90.47,-2.361,0.137,-0.127,0.06735,-0.07495,0.07787,4.82,Normal,None
37.053582,-121.512943,3.71,1.56,2.629,-1.976,-0.631,0.06754,0.0147,-0.04699,-4.49,Normal,None
37.042261,-121.518371,7.11,225.74,-1.934,2.802,-0.783,0.04681,-0.06222,0.00783,-2.15,Normal,None
37.504433,-121.543327,16.91,343.96,-0.469,2.017,-0.677,-0.0054,0.04449,0.0598,-2.99,Normal,None
37.615081,-121.758872,4.72,70.06,0.838,1.239,-0.028,-0.07768,0.02059,0.057,4.33,Normal,None
37.578696,-121.173318,4.82,53.17,0.233,0.564,0.596,0.08171,0.09179,-0.06682,2.67,Normal,None
37.382983,-121.867378,23.37,317.15,-1.723,-1.026,0.303,0.065,0.02107,0.02691,-1.18,Normal,None
37.232668,-121.617106,27.38,207.59,1.681,-1.05,0.856,0.03144,0.06896,-0.06156,3.66,Normal,None
37.175771,-121.956969,7.35,40.84,-0.727,2.267,0.929,0.01657,0.02904,-0.0976,-4.76,Normal,None
37.473063,-121.558897,3.56,117.43,0.279,2.951,-0.106,-0.09527,0.00591,-0.02764,1.53,Normal,None
37.98868,-121.05835,12.35,25.18,-2.168,-0.083,0.803,0.07883,0.04874,0.0474,-3.2,Normal,None
37.162279,-121.392737,27.61,33.74,-0.926,0.027,0.647,0.02691,0.06631,-0.01174,-1.05,Normal,None
37.223964,-121.083515,15.53,31.23,-2.575,2.784,-0.69,-0.06937,0.07348,0.07746,-1.37,Normal,None
37.337677,-121.890094,11.33,8.82,1.263,-1.343,-0.801,0.08724,-0.08669,0.06977,0.88,Normal,None
37.718069,-121.961455,13.14,71.84,-0.254,-0.551,0.267,-0.02243,-0.07809,0.04608,1.49,Normal,None
37.893745,-121.725441,22.07,41.75,-1.785,-1.257,-0.865,0.01651,-0.05953,-0.07056,0.97,Normal,None
37.787648,-121.317952,27.41,305.99,1.095,0.444,0.585,0.04336,0.00961,-0.05272,4.78,Normal,None
37.270079,-121.336798,25.52,47.94,1.121,1.829,0.938,-0.00913,-0.09465,-0.03104,-1.31,Normal,None
37.218719,-121.59212,12.6,336.57,0.332,0.161,-0.428,-0.01342,0.09266,-0.07423,-0.61,Normal,None
37.404767,-121.374501,10.1,334.19,2.834,-2.13,0.362,0.03083,0.03129,-0.00892,-2.56,Normal,None
37.166459,-121.368589,24.49,220.11,2.064,-2.952,0.676,0.02829,0.05166,0.01743,1.53,Normal,None
37.793041,-121.526695,26.98,40.71,0.664,-1.072,-0.122,0.08441,0.09151,0.07946,-3.76,Normal,None
37.701866,-121.387644,27.64,317.58,-1.768,0.948,0.431,0.09835,0.08607,-0.06523,-2.55,Normal,None
37.400486,-121.795116,28.87,19.85,1.896,0.473,-0.561,0.04588,0.0602,-0.09318,0.09,Normal,None
37.689748,-121.558771,18.95,342.46,1.868,-1.45,-0.88,0.05237,-0.08526,0.05663,-0.07,Normal,None
37.073204,-121.055428,15.99,250.8,-1.59,-0.892,0.794,-0.00987,-0.05843,0.02146,1.31,Normal,None
37.618381,-121.845223,21.69,125.78,2.305,-1.203,-0.146,0.02639,-0.01155,-0.08312,1.2,Normal,None
37.151617,-121.975889,5.51,102.11,-1.277,0.924,0.016,0.08849,0.04896,0.01186,0.32,Normal,None
37.442064,-121.119645,10.55,207.64,2.817,-1.757,-0.454,-0.08593,0.0891,-0.05916,4.68,Normal,None
37.987327,-121.06516,29.04,11.62,-0.791,-0.538,-0.853,-0.04202,0.08663,-0.02267,-4.11,Normal,None
37.875414,-121.450242,7.84,45.02,0.408,-1.874,0.997,-0.02467,0.01012,0.00064,-0.52,Normal,None
37.854115,-121.544052,8.83,143.34,-0.958,-2.037,-0.503,-0.06843,-0.03808,0.04052,-0.09,Normal,None
37.812098,-121.896812,20.13,84.97,0.485,2.594,0.866,-0.08355,-0.03875,-0.0664,3.65,Normal,None
37.156286,-121.226697,24.12,73.05,-1.105,0.896,-0.109,0.07688,0.08918,0.09252,4.92,Normal,None
37.665185,-121.240498,25.94,43.89,-1.463,2.138,0.718,0.03255,0.07378,0.07159,-2.83,Normal,None
37.232054,-121.075429,8.72,37.56,-1.079,0.32,0.778,0.00703,0.04433,0.0517,-2.35,Normal,None
37.573186,-121.01676,11.59,241.27,-0.896,-0.889,-0.026,-0.09957,-0.0522,0.04283,-1.1,Normal,None
37.675806,-121.504646,11.48,358.83,0.551,1.792,-0.817,-0.01992,-0.02302,-0.00048,-2.64,Normal,None
37.130893,-121.518383,16.71,210.07,2.804,2.737,0.841,-0.03396,-0.02951,-0.05462,-1.97,Normal,None
37.366158,-121.035961,22.42,54.18,-0.668,-2.444,-0.823,0.08016,0.03445,0.02921,-0.51,Normal,None
37.962228,-121.519274,26.7,195.36,-2.547,0.789,-0.755,0.06358,0.00611,0.02789,2.42,Normal,None
37.865754,-121.143097,8.45,315.24,2.039,1.418,-0.064,-0.02656,0.08889,0.02129,3.87,Normal,None
37.65071,-121.250419,26.47,180.06,2.265,0.913,-0.253,-0.03579,-0.01768,-0.03897,4.22,Normal,None
37.158846,-121.206571,1.45,304.62,2.857,-2.622,0.371,-0.08425,-0.09369,0.04791,3.27,Normal,None
37.494144,-121.844727,8.13,142.6,0.334,-2.952,0.649,0.03032,0.01493,-0.07617,0.46,Normal,None
37.95611,-121.618748,10.39,265.3,-1.373,2.376,0.804,0.00941,0.05869,0.09651,-1.23,Normal,None
37.157954,-121.877122,3.67,294.62,-1.309,-1.057,-0.822,-0.09859,-0.09167,0.01431,3.08,Normal,None
37.131242,-121.03214,14.45,143.35,1.354,2.959,-0.873,0.02059,0.00851,-0.08975,-3.52,Normal,None
37.553262,-121.527049,1.74,78.99,-2.756,-0.24,0.626,0.01988,-0.04048,0.07314,2.53,Normal,None
37.342599,-121.457153,26.86,99.61,-2.471,0.088,-0.528,0.00862,0.07967,-0.0398,-2.53,Normal,None
37.502111,-121.204968,28.81,290.01,2.947,0.284,-0.991,0.08245,-0.04048,0.04494,0.81,Normal,None
37.057995,-121.471836,26.7,88.73,0.442,-0.981,-0.968,0.08891,0.00887,-0.04257,2.51,Normal,None
37.601529,-121.182703,16.57,37.88,1.653,1.751,-0.119,-0.01764,-0.01533,-0.01642,-0.76,Normal,None
37.044849,-121.878737,19.98,201.27,2.888,1.313,-0.945,0.0753,-0.05641,-0.04187,0.84,Normal,None
37.938636,-121.102726,1.86,304.37,-0.018,2.16,0.761,0.09713,0.02784,-0.01581,1.3,Normal,None
37.994233,-121.073243,27.63,132.72,1.954,-1.656,0.127,0.04364,0.02443,-0.00363,0.16,Normal,None
37.898901,-121.332108,24.14,102.09,-2.92,-0.817,-0.93,0.09923,0.07629,-0.02114,-1.7,Normal,None
37.389899,-121.593995,25.11,147.78,0.402,-1.774,0.966,-0.03715,-0.0016,0.09472,-0.5,Normal,None
37.276234,-121.731119,19.76,6.05,-0.705,0.383,0.677,0.08494,0.08228,-0.00634,4.89,Normal,None
37.541255,-121.798579,6.02,171.27,-1.541,-1.609,0.974,0.09546,-0.05583,-0.00304,2.72,Normal,None
37.584956,-121.708414,20.69,287.53,1.791,0.144,-0.646,-0.01797,-0.05562,0.03815,-2.14,Normal,None
37.33134,-121.471804,22.05,201.96,0.218,-0.646,0.158,0.02062,-0.02283,-0.03468,-2.26,Normal,None
37.846224,-121.402753,1.96,104.0,2.983,-1.281,0.397,0.03288,-0.05169,-0.03277,2.62,Normal,None
37.325543,-121.189917,27.83,103.7,1.374,-1.127,-0.285,0.04939,-0.01269,0.08727,1.65,Normal,None
37.286775,-121.99848,21.66,304.11,2.127,-1.153,-0.457,-0.01577,0.04103,-0.07856,-3.97,Normal,None
37.001703,-121.777307,3.87,28.34,2.646,-1.59,0.411,0.04984,-0.07641,0.0976,3.1,Normal,None
37.94837,-121.023732,11.8,135.98,-0.693,-2.788,-0.125,0.05489,0.09561,0.01459,4.03,Normal,None
37.103855,-121.653211,24.34,211.22,2.07,1.848,0.851,0.05127,-0.00859,-0.09469,-1.17,Normal,None
37.676822,-121.609785,20.06,330.52,-0.131,2.258,-0.752,-0.0007,0.03854,0.00754,-3.89,Normal,None
37.74092,-121.236857,14.56,152.25,-0.592,-0.61,0.321,-0.09994,-0.07876,0.07641,-0.33,Normal,None
37.16062,-121.815071,9.31,202.44,-1.502,-0.353,-0.329,-0.03943,0.05735,0.0609,-4.12,Normal,None
37.849848,-121.757087,6.75,216.85,1.922,0.016,-0.562,0.00615,0.01757,-0.09581,4.36,Normal,None
37.801219,-121.540379,13.69,34.09,-2.644,2.647,-0.556,-0.02382,-0.05767,0.06021,0.76,Normal,None
37.161188,-121.738039,11.23,124.06,1.159,1.977,0.729,0.04938,0.01741,-0.03286,-4.92,Normal,None
37.623592,-121.420911,14.65,28.77,2.868,0.337,0.539,0.02063,-0.07302,-0.02494,3.55,Normal,None
37.424092,-121.474785,25.96,137.03,-0.973,1.406,-0.641,-0.02511,0.05775,0.0798,4.56,Normal,None
37.485582,-121.89285,10.6,194.03,-2.031,-2.765,-0.502,-0.0564,-0.04052,0.09863,0.07,Normal,None
37.335528,-121.754176,18.02,147.4,1.24,-2.483,-0.401,-0.08654,-0.03854,0.05378,-1.22,Normal,None
37.08257,-121.024098,10.49,185.71,2.537,-2.054,-0.159,0.0752,-0.06845,0.07044,4.19,Normal,None
37.076034,-121.122437,15.25,310.82,2.62,0.554,0.964,-0.00265,0.05617,0.09823,-3.67,Normal,None
37.565724,-121.904014,14.54,142.84,-2.718,-2.451,0.196,-0.04947,0.04996,-0.08361,-3.85,Normal,None
37.619242,-121.167893,21.36,22.02,2.93,-1.498,-0.277,-0.09855,-0.02344,-0.08615,-0.1,Normal,None
37.813559,-121.773841,27.28,212.91,2.68,0.965,-0.326,0.09406,-0.09272,-0.01441,-1.83,Normal,None
37.084084,-121.303582,28.6,315.62,0.593,-1.83,0.478,0.04277,-0.02277,0.00956,-3.65,Normal,None
37.356914,-121.52402,22.5,91.21,-0.549,-2.548,0.081,0.07699,0.02663,-0.03568,-0.85,Normal,None
37.816708,-121.631948,18.23,273.78,0.601,1.744,-0.217,-0.06454,-0.0388,0.09185,2.46,Normal,None
37.710958,-121.578763,4.54,281.07,-0.813,-1.013,0.071,-0.02956,-0.04345,0.08656,-4.27,Normal,None
37.006754,-121.477446,26.39,15.86,0.544,0.603,0.674,-0.07914,0.0811,-0.06045,2.99,Normal,None
37.58515,-121.79803,29.99,351.08,2.49,-2.166,-0.451,-0.00744,-0.0732,0.06415,-3.26,Normal,None
37.410359,-121.291004,21.27,355.42,2.376,1.693,-0.691,-0.02579,0.08242,0.00487,3.41,Normal,None
37.560725,-121.702202,14.1,277.22,0.961,1.316,-0.97,0.05048,-0.05567,0.06618,-1.14,Normal,None
37.863982,-121.666659,19.31,218.62,0.637,-1.458,-0.664,-0.0445,-0.05856,-0.02226,-4.07,Normal,None
37.817623,-121.774022,23.85,234.06,-1.275,-2.367,-0.513,-0.09122,-0.08145,-0.01527,-3.57,Normal,None
37.846702,-121.527351,25.13,271.62,-1.312,-2.676,-0.669,0.05934,-0.05603,0.0125,4.62,Normal,None
37.608973,-121.717756,29.38,89.17,2.063,2.354,0.358,0.01438,0.02273,0.05054,2.37,Normal,None
37.957488,-121.473881,4.1,120.71,0.213,1.292,-0.854,-0.04646,0.07359,-0.09127,-2.01,Normal,None
37.214084,-121.292866,16.14,359.35,-2.873,1.13,-0.618,-0.07197,-0.04249,-0.07681,2.01,Normal,None
37.47851,-121.250115,15.63,42.29,0.532,-0.596,-0.555,-0.08829,-0.04515,0.00902,2.87,Normal,None
37.960061,-121.268278,11.92,90.64,-1.14,2.852,-0.666,-0.01873,0.04303,-0.03611,-3.39,Normal,None
37.12961,-121.387792,13.75,292.27,0.915,2.033,0.245,0.04539,-0.07503,-0.04977,-2.32,Normal,None
37.057486,-121.88516,8.63,2.18,2.188,0.329,-0.968,-0.09648,0.07752,0.04705,-2.46,Normal,None
37.226199,-121.641681,27.32,9.79,0.769,-0.14,-0.005,0.07502,-0.08244,-0.0432,0.8,Normal,None
37.453459,-121.817458,7.13,309.99,-2.69,0.107,0.359,0.06704,-0.01735,0.03013,-1.33,Normal,None
37.711277,-121.567768,19.66,61.18,-2.859,-2.116,0.799,0.02673,0.00766,0.03596,-0.73,Normal,None
37.601997,-121.312233,15.01,82.91,1.782,0.643,0.677,-0.06816,0.03731,-0.01123,-3.39,Normal,None
37.040902,-121.117841,6.26,83.06,2.783,-0.678,-0.385,-0.08314,-0.00209,-0.04724,4.78,Normal,None
37.600587,-121.912129,4.67,273.98,-2.813,-0.907,-0.357,0.02002,-0.08099,0.06918,-4.22,Normal,None
37.669381,-121.211486,9.56,224.8,-0.704,2.723,0.642,-0.08205,0.05004,-0.02619,2.59,Normal,None
37.375366,-121.205641,8.9,29.64,-0.656,0.775,-0.65,-0.0063,0.01532,-0.04514,-4.65,Normal,None
37.079674,-121.350637,12.48,290.55,1.941,2.732,-0.654,0.05678,-0.08277,0.06257,-4.28,Normal,None
37.098042,-121.120265,24.4,343.41,2.892,-2.434,0.594,-0.08802,-0.08638,-0.05521,-1.4,Normal,None
37.915438,-121.639933,29.64,283.69,1.279,0.909,0.758,0.06732,0.06318,-0.00473,-1.29,Normal,None
37.860445,-121.059689,20.15,205.82,-0.47,-2.906,0.923,-0.0525,0.01975,0.01167,0.43,Normal,None
37.822378,-121.164679,9.21,229.36,1.911,1.634,0.442,0.06227,0.05775,0.04522,-4.05,Normal,None
37.71937,-121.766602,8.52,141.54,0.516,-2.363,0.088,0.06008,-0.07365,0.01888,4.37,Normal,None
37.051045,-121.846807,14.16,243.52,2.782,-0.871,-0.35,0.01824,0.02867,0.03989,-2.23,Normal,None
37.126319,-121.744785,21.98,98.36,1.093,-2.58,-0.34,0.06178,0.06566,-0.07671,3.57,Normal,None
37.21003,-121.76498,3.73,140.95,2.166,0.142,-0.594,-0.09458,-0.05913,0.01126,-2.43,Normal,None
37.41664,-121.090559,23.27,53.84,-1.902,-1.276,-0.601,-0.03789,0.08086,-0.08325,-3.65,Normal,None
37.573504,-121.055231,4.62,60.47,-2.278,-2.911,0.987,-0.0144,-0.06149,0.05432,0.48,Normal,None
37.236013,-121.845881,25.57,165.17,-0.614,2.3,0.444,0.0383,-0.09817,-0.0356,1.21,Normal,None
37.450821,-121.050462,22.25,70.06,-0.464,-1.825,-0.751,-0.01155,0.03207,0.07932,-4.3,Normal,None
37.973831,-121.494525,23.06,262.86,-1.366,0.745,-0.998,0.04501,0.09089,-0.06666,2.46,Normal,None
37.663587,-121.701294,2.27,338.15,-2.458,-2.809,0.687,0.03923,-0.07403,-0.04647,1.99,Normal,None
37.08074,-121.026125,13.31,320.02,-0.839,-1.133,-0.878,-0.0719,0.08222,0.02196,2.58,Normal,None
37.059467,-121.34112,10.87,125.52,-0.201,-0.28,-0.212,-0.03083,-0.00988,-0.03177,1.6,Normal,None
37.875052,-121.064005,19.09,106.04,-0.127,-2.943,-0.985,0.03747,0.06227,-0.06914,-4.56,Normal,None
37.742468,-121.027861,28.32,36.86,-0.253,-2.819,0.08,-0.05771,-0.00057,-0.02448,4.11,Normal,None
37.715662,-121.687669,28.43,125.36,1.149,-0.927,-0.568,-0.03303,-0.06725,0.05431,-1.67,Normal,None
37.233309,-121.261159,17.49,61.59,1.632,-2.742,-0.867,-0.07605,0.05686,0.049,0.65,Normal,None
37.655369,-121.766831,18.54,356.43,1.402,0.793,0.519,-0.0947,-0.05124,-0.08751,-2.21,Normal,None
37.775295,-121.806281,3.19,12.93,-1.685,-1.895,0.903,0.01201,0.06245,-0.03873,-2.6,Normal,None
37.688419,-121.512556,10.75,29.23,-1.467,1.815,0.855,-0.09667,0.00427,-0.06199,-4.18,Normal,None
37.275314,-121.501921,17.28,134.64,-1.011,1.418,-0.309,0.01536,-0.02242,-0.06171,-2.73,Normal,None
37.306236,-121.338341,29.71,309.47,-1.865,-0.686,0.77,-0.05675,0.01758,0.04105,2.91,Normal,None
37.620247,-121.933576,8.47,349.8,-0.819,-1.832,0.907,-0.01807,0.03433,0.08086,-3.32,Normal,None
37.183449,-121.53556,14.57,45.54,-0.209,-2.535,0.434,-0.01162,-0.05882,0.02965,2.12,Normal,None
37.736382,-121.724891,3.96,30.77,-2.905,-1.84,-0.017,-0.07027,-0.03845,-0.01707,4.88,Normal,None
37.231903,-121.824408,27.98,331.81,-0.126,2.102,-0.417,-0.03711,-0.00645,-0.00809,3.5,Normal,None
37.601098,-121.263839,28.68,89.54,0.416,2.47,0.145,0.06861,0.0738,-0.07742,2.85,Normal,None
37.225368,-121.597233,11.32,69.36,-2.175,2.049,0.813,0.05389,0.00827,0.07059,4.58,Normal,None
37.122413,-121.766924,21.2,166.05,1.134,2.397,-0.357,0.03492,0.09129,0.02149,-1.51,Normal,None
37.577212,-121.525477,5.9,343.21,0.564,-2.0,0.643,-0.07448,-0.05369,-0.09081,-1.13,Normal,None
37.221895,-121.546131,26.58,201.58,1.832,1.016,0.901,0.01344,-0.09402,0.08018,4.12,Normal,None
37.135758,-121.435245,0.22,350.4,0.446,-1.635,-0.379,0.00225,0.04163,0.02459,0.57,Normal,None
37.186197,-121.030892,3.6,253.32,0.755,-1.414,0.897,0.07984,-0.08496,0.01525,-0.45,Normal,None
37.247664,-121.592308,7.42,355.82,-1.623,-1.093,-0.845,-0.036,0.01391,0.07799,-3.3,Normal,None
37.783371,-121.558451,16.63,181.06,-2.907,0.98,0.242,0.03193,0.07095,0.05326,4.35,Normal,None
37.793863,-121.088192,4.08,94.96,-2.929,-1.282,-0.391,-0.07209,0.07055,-0.08043,1.89,Normal,None
37.025391,-121.547228,18.06,289.36,2.335,1.684,0.044,0.04967,0.08384,0.00543,2.37,Normal,None
37.355413,-121.091279,17.46,277.54,-2.804,0.162,-0.455,-0.03573,-0.0077,0.05692,-3.63,Normal,None
37.885418,-121.610641,20.54,315.89,-0.092,0.313,-0.228,-0.05857,0.06658,0.09525,-0.08,Normal,None
37.215048,-121.063042,11.0,350.21,1.294,0.326,0.645,0.06849,0.02875,0.07628,0.34,Normal,None
37.810384,-121.800262,7.21,149.45,-1.708,1.976,0.417,0.0681,0.07826,-0.00638,1.32,Normal,None
37.187231,-121.833464,18.09,229.65,-0.623,-2.034,-0.991,-0.05672,-0.02303,-0.06291,0.58,Normal,None
37.831017,-121.016316,6.14,265.2,0.74,0.245,0.37,0.04033,-0.02513,-0.07252,3.37,Normal,None
37.147326,-121.832367,6.85,342.9,1.728,1.788,0.952,0.04696,0.07098,-0.00803,-1.66,Normal,None
37.698624,-121.477203,23.62,187.0,-2.036,-0.874,-0.731,0.01238,-0.02748,0.09796,2.08,Normal,None
37.88483,-121.73809,11.34,316.17,-2.733,0.418,-0.702,0.06597,0.04426,0.03408,-4.64,Normal,None
37.157887,-121.802252,4.22,330.55,2.26,0.86,0.318,0.03219,-0.04457,-0.08242,-4.99,Normal,None
37.922689,-121.856793,17.08,259.9,-0.272,0.03,0.834,0.07842,-0.0937,0.05016,-2.14,Normal,None
37.434731,-121.027481,11.17,194.06,-2.13,0.586,0.73,-0.01901,-0.03659,0.00648,2.59,Normal,None
37.832792,-121.844248,24.1,224.44,-1.55,-2.166,0.883,0.06148,0.03669,-0.09242,4.69,Normal,None
37.382641,-121.401216,16.57,257.42,1.75,-1.37,-0.263,0.00557,0.07345,0.00443,0.58,Normal,None
37.372959,-121.347225,10.53,263.05,1.156,-0.162,-0.824,0.03758,-0.00066,-0.09464,0.83,Normal,None
37.690855,-121.662986,9.23,250.66,-1.411,-0.682,0.135,-0.00104,-0.04215,0.0685,0.47,Normal,None
37.124703,-121.101717,20.6,225.28,2.376,-1.484,-0.503,0.01878,0.04208,0.07474,-2.85,Normal,None
37.959797,-121.216757,6.88,1.31,-1.507,1.748,-0.592,-0.02174,-0.00392,0.02902,4.12,Normal,None
37.547616,-121.271426,24.23,36.18,2.339,1.697,0.808,-0.06655,0.00549,-0.05997,-4.05,Normal,None
37.366818,-121.133681,6.47,297.81,2.934,-2.698,-0.968,0.06733,-0.06162,0.0823,-2.12,Normal,None
37.746226,-121.729671,29.89,163.32,-0.803,2.442,-0.128,-0.06764,0.09339,0.0689,2.79,Normal,None
37.253044,-121.798327,11.78,172.04,-1.316,-2.495,-0.361,0.07176,-0.04913,0.07138,-4.79,Normal,None
37.028869,-121.742024,18.93,208.74,1.449,0.397,0.746,0.03733,-0.05904,0.09263,-1.99,Normal,None
37.279432,-121.669083,18.08,170.31,1.769,-2.511,-0.661,0.00725,-0.03207,0.04432,4.38,Normal,None
37.984118,-121.583554,14.64,278.28,-0.365,1.858,-0.478,0.06251,0.03096,-0.0566,-3.12,Normal,None
37.206968,-121.584516,20.48,62.38,-0.727,-2.388,0.274,0.06833,-0.07808,0.04402,3.08,Normal,None
37.445955,-121.709221,23.67,303.02,-0.453,0.585,0.956,-0.05081,-0.09959,-0.07949,-0.98,Normal,None
37.604521,-121.310389,29.45,285.9,2.902,-1.622,0.572,-0.0578,0.03374,-0.0938,2.92,Normal,None
37.012596,-121.372648,10.48,73.61,-1.664,-0.763,-0.425,-0.08673,-0.07727,-0.06583,-2.25,Normal,None
37.831526,-121.192707,0.98,302.6,0.537,0.153,0.587,-0.02784,-0.08731,0.06941,1.66,Normal,None
37.345984,-121.596861,10.9,261.95,0.385,2.382,0.458,0.0885,0.02433,0.04051,3.99,Normal,None
37.254055,-121.076748,29.72,218.86,-0.68,-2.413,-0.888,-0.09844,-0.01753,-0.04179,-4.58,Normal,None
37.193987,-121.064091,25.43,57.05,-0.601,0.601,0.745,-0.0073,0.09626,-0.04202,1.1,Normal,None
37.110536,-121.512683,6.78,245.95,1.087,0.439,-0.472,-0.08599,-0.08447,0.00283,3.99,Normal,None
37.447324,-121.998086,3.52,169.29,2.978,2.055,-0.649,0.0279,0.02386,0.00319,-0.07,Normal,None
37.65772,-121.991211,6.99,275.79,2.388,-0.259,-0.293,0.07855,0.06888,0.07797,-2.48,Normal,None
37.14379,-121.824346,29.3,22.39,2.479,1.901,-0.664,-0.03106,-0.02203,0.04099,-2.32,Normal,None
37.623544,-121.341218,10.59,123.66,0.328,1.625,0.264,-0.09799,0.09328,-0.02403,-1.39,Normal,None
37.232112,-121.914303,29.03,53.11,-1.874,2.935,-0.934,-0.03488,-0.07058,0.04396,-3.65,Normal,None
37.74401,-121.658869,18.65,331.66,1.184,0.289,-0.199,0.05142,0.09394,0.09796,-4.0,Normal,None
37.795046,-121.713074,21.14,225.24,-2.045,-1.572,-0.4,-0.07939,0.08222,-0.02499,-3.2,Normal,None
37.122655,-121.583292,9.21,126.18,1.166,-0.541,-0.128,0.09772,-0.09076,-0.06619,-1.01,Normal,None
37.026677,-121.123593,5.04,151.19,1.641,0.5,0.743,0.01412,0.05113,0.05332,-4.61,Normal,None
37.376861,-121.46409,3.0,258.05,-0.035,1.205,0.825,0.02995,0.0225,4e-05,-4.09,Normal,None
37.742526,-121.617413,19.55,147.59,2.782,0.194,0.275,0.08689,0.03779,0.00422,2.69,Normal,None
37.662379,-121.602549,0.3,290.86,-1.92,-2.399,0.176,0.00923,0.03734,0.0687,4.37,Normal,None
37.435572,-121.773199,11.63,121.95,-1.669,-2.61,-0.019,0.08895,-0.06697,0.04437,-4.89,Normal,None
37.251982,-121.631501,17.08,216.55,-0.072,-0.31,-0.959,-0.08953,-0.04914,0.03578,-0.36,Normal,None
37.037221,-121.801631,15.65,280.82,0.513,1.126,0.362,0.01747,0.02459,0.04137,-1.91,Normal,None
