X,Y,Z,Intensity,Threat_Type,Attack_Severity
48.642,43.021,-4.49,36.594,intensity_manipulation,Low
-18.243403459697085,46.562196035748464,-3.92917277585308,213.164,jamming,Low
31.60126489013168,-39.26638037648314,-3.243,96.713,spoofing,Low
32.698422450257105,-59.38236213972996,-1.2759652491401616,128.476,jamming,High
-28.312,-2.905,3.039,97.6035,intensity_manipulation,Low
14.601631570197643,-16.09802267583776,-3.901,91.468,spoofing,High
35.73245495330512,-43.66363520110677,3.5875439901562802,104.017,jamming,Low
-1.944,-10.952,-0.552,111.226,intensity_manipulation,Low
1.2923458568897663,-12.7491074971443,-2.204,64.867,spoofing,Medium
-31.19020719331377,-1.421312005956704,-2.143,204.11,spoofing,Medium
14.857129902344004,2.5374400212627704,3.641,94.205,spoofing,Low
24.310695566999744,-17.329164567846743,-1.7688670338432784,38.899,jamming,Low
29.029,-1.236,4.398,255.0,intensity_manipulation,High
53.087785136130464,-25.468696655396094,5.648602215044783,234.179,jamming,Medium
-27.511,-33.296,3.229,255.0,intensity_manipulation,Medium
-19.961,43.463,4.891,82.9565,intensity_manipulation,Low
-38.68396002604531,-26.10556062736302,-11.27841655977338,212.055,jamming,High
-23.668,-14.277,4.649,86.3885,intensity_manipulation,Low
42.58762210476746,8.041185265642945,4.051,213.636,spoofing,High
-72.44407919642532,8.902764230922958,-2.547,138.32,spoofing,High
-43.854,16.273,1.723,255.0,intensity_manipulation,High
44.058,-43.486,-2.818,47.8635,intensity_manipulation,Low
-24.003221968457844,48.5198148419549,-1.050848031527761,28.481,jamming,High
-3.737392308082539,-21.419984943154486,-0.7263627021124299,150.991,jamming,Low
-43.10253717919278,-9.130092489751393,2.9404984241267664,135.743,jamming,Medium
-0.6844647417413325,-28.897807035686405,-1.2145783669756591,153.336,jamming,Medium
12.694,-19.126,4.468,255.0,intensity_manipulation,High
13.12658182559327,27.39339258204334,-0.085,110.603,spoofing,Medium
39.04565559107324,-11.284651733506795,1.3499855258793176,57.814,jamming,High
-6.345,19.126,-3.883,247.548,intensity_manipulation,Medium
15.038,-21.155,4.41,255.0,intensity_manipulation,High
-16.106,-5.093,-4.781,65.637,intensity_manipulation,Low
18.845342554688834,16.693972509869965,4.59,40.379,spoofing,High
-8.618194587863336,0.23220411568616406,2.111,241.931,spoofing,Medium
-40.897,36.32,-1.351,32.6955,intensity_manipulation,Low
45.63,-47.381,2.651,73.4435,intensity_manipulation,Low
14.202,-49.542,-4.996,111.2235,intensity_manipulation,Low
-44.822,-32.505,4.483,255.0,intensity_manipulation,Medium
49.60264225342918,-54.02984321116931,-1.139,9.717,spoofing,High
41.79842960887643,45.45838830904535,-4.839,99.344,spoofing,Low
-30.099064244867943,19.839692893991344,-4.377784590089752,186.455,jamming,Medium
-37.294231756314936,33.866241175585394,-4.587391151849084,93.959,jamming,Low
-48.45,-35.688,1.342,255.0,intensity_manipulation,High
35.19369175005741,30.129280230274176,-2.169469736621768,189.336,jamming,Medium
27.647,21.71,1.325,74.501,intensity_manipulation,Low
-26.382069759410086,-1.6676066565848071,4.734,107.901,spoofing,Medium
31.82301426753239,4.860005879360138,-1.897,93.487,spoofing,Medium
2.472301108540371,-27.365237347499658,-3.985,93.651,spoofing,Medium
13.29029223118161,12.576449794604239,-14.621141250149012,77.435,jamming,High
5.584280861225152,20.789763991879752,5.739124972028261,119.716,jamming,High
21.642,44.252,0.416,115.37,intensity_manipulation,Low
-18.143,35.102,0.371,34.538,intensity_manipulation,Medium
24.36857352469137,-25.968135121961904,-3.398,181.204,spoofing,High
-21.471,-29.365,-1.437,255.0,intensity_manipulation,High
-33.702,-9.653,-4.241,255.0,intensity_manipulation,High
-3.152,-21.435,3.929,253.282,intensity_manipulation,Medium
28.68993000758183,-16.507323955496787,2.387,100.297,spoofing,Low
2.3748190190847183,-9.62985524224241,3.399,6.986,spoofing,High
-60.45468114875459,4.015173455403734,-4.142,28.952,spoofing,Medium
11.396,44.417,-3.651,255.0,intensity_manipulation,High
40.961507801064855,28.390805968127516,-4.992,228.554,spoofing,Low
-36.264583393559576,36.50088518855422,-4.021240354352611,236.473,jamming,Medium
-50.802985833263165,5.072993947713645,6.111223430160836,102.224,jamming,High
15.757615315948351,13.06162594027402,-0.108,75.313,spoofing,High
-19.892,43.515,1.297,133.31,intensity_manipulation,Medium
28.77968354188326,0.2676783884392684,0.133,229.826,spoofing,High
-16.694676632626727,-43.818941831425185,-2.033914494019434,139.626,jamming,Low
24.033,45.911,3.811,255.0,intensity_manipulation,Medium
-17.74291103353437,-52.23127220696526,3.43,229.867,spoofing,Low
29.621,26.075,1.869,255.0,intensity_manipulation,High
-58.27837778195114,36.22283183050336,1.618,129.556,spoofing,Medium
-17.343263691335792,40.889938107184335,4.280970701211803,230.637,jamming,Medium
45.441,-18.599,1.82,101.407,intensity_manipulation,Low
18.828,8.54,-4.902,255.0,intensity_manipulation,High
38.47083524031238,21.849293844203046,-1.189,67.807,spoofing,High
-46.82912557982451,8.890609827510378,1.0768436538286268,227.828,jamming,Medium
-41.987,-2.08,0.267,255.0,intensity_manipulation,High
-1.662,26.283,-0.702,189.754,intensity_manipulation,Medium
-21.980368974750718,-50.918540225395226,-3.1232683024024883,249.182,jamming,High
37.652900417090166,-10.115451643056673,1.317,110.513,spoofing,Low
-26.859,-15.057,0.594,255.0,intensity_manipulation,High
23.676,-8.212,2.15,57.6585,intensity_manipulation,Low
-12.8197227498949,-46.03150639821696,3.96481727646948,84.502,jamming,Low
49.03093082022171,19.127659253837457,3.331,111.037,spoofing,High
42.085099438928786,32.11802127221657,-3.2772345638954574,206.504,jamming,Low
8.453886835220954,-4.439633880516109,-3.379891960301488,97.032,jamming,Low
-37.96840306196029,-11.491171749236692,-3.335,204.865,spoofing,Medium
56.764223456375426,1.4790484223534577,-4.236,214.355,spoofing,High
12.637,-27.801,-2.818,255.0,intensity_manipulation,High
33.42507919953705,15.516566692194846,3.423,115.943,spoofing,High
-44.07233443790547,52.06376475276203,-3.319,204.334,spoofing,Low
-4.504787100072213,-50.76865611570749,-7.246637679582354,13.481,jamming,High
-53.30797637582099,20.597823764415306,2.38,197.718,spoofing,Medium
-34.31564848499828,-21.532097990512234,-3.110076330018161,56.831,jamming,Low
34.66523157979568,-49.787389017205435,-2.448,113.769,spoofing,High
23.32826866168483,-30.13304425738754,3.415,193.195,spoofing,Low
16.934,13.519,3.883,255.0,intensity_manipulation,Medium
15.823659813723676,-42.332216281629066,1.884,77.479,spoofing,Low
-35.133171698572184,76.50496200182927,1.4399428668450411,93.483,jamming,High
-66.7524955964384,5.7391187209244094,0.82,208.123,spoofing,High
47.78273235061447,-11.013004192933256,-0.41167199760640827,0.249,jamming,Medium
-30.374116353285054,-29.96478467571259,-0.506,122.669,spoofing,Medium
14.661373090941389,4.4385136412377255,2.939,141.699,spoofing,Low
11.224732881278953,-17.519092385715542,-3.7417085729074886,166.008,jamming,Low
-3.5241720734629975,14.873754116208914,-5.1956354805570335,146.473,jamming,Medium
-14.16881498184957,19.23665562526007,-1.01,201.006,spoofing,High
6.037151213481284,-1.677256573024943,4.279,207.287,spoofing,High
-42.86444284034122,32.84276568181584,-4.207681020832928,249.372,jamming,Low
-45.40590763090972,24.353612869376352,-4.243,69.123,spoofing,High
-49.37359541337656,-39.533338711206866,-1.598,73.042,spoofing,Medium
-3.9388816152173494,5.279845148736345,-2.1338073599494747,162.7,jamming,Medium
15.759,28.955,1.132,99.9335,intensity_manipulation,Low
-30.34242261181752,49.12184307525298,2.958,181.935,spoofing,Medium
38.265,16.026,0.223,36.924,intensity_manipulation,Medium
24.72225405157571,3.755981996895567,-1.272,246.502,spoofing,High
-39.669815209581465,-34.051857275170185,9.510082937443936,33.546,jamming,High
3.5052913516615147,18.653122457875718,-0.20821895562200726,8.231,jamming,Low
4.581,24.646,-1.183,255.0,intensity_manipulation,High
-22.322,-43.983,-1.416,255.0,intensity_manipulation,High
-25.53029967698385,-33.47232558381685,-6.0110322959823055,122.748,jamming,High
36.92482308938436,-15.318262553144205,1.7491900718926001,36.004,jamming,Low
-27.42028384644973,-11.728718301021008,4.525894015443638,114.269,jamming,Low
24.199356569679978,-52.994935783258946,-3.708,143.308,spoofing,Medium
-48.74678740821754,11.61015228232046,-3.1114029171967674,125.486,jamming,Medium
16.90454351273731,53.211207123204055,4.454,133.784,spoofing,Medium
41.75616418618617,-39.76528238051088,-2.202885164157815,227.461,jamming,Medium
-39.78854964672376,-16.37353279606034,4.851,174.993,spoofing,High
-3.351,39.622,2.367,15.0085,intensity_manipulation,Low
4.403170407534425,-44.99482853234408,-1.012301871398885,6.776,jamming,Low
-22.388199709867884,-39.640872346349,-2.403744105286033,89.7,jamming,Medium
-34.92573514941686,-21.66477191036905,-2.3015998162855915,223.2,jamming,Medium
-46.937,-41.281,1.674,49.608,intensity_manipulation,Low
3.0103849988994824,-26.592189207208314,2.563,66.31,spoofing,Medium
-34.933,-44.525,2.844,255.0,intensity_manipulation,High
21.829255760504207,17.842694609375023,-1.1112143525196605,54.199,jamming,Low
-13.018122806934715,45.91362723799981,-3.767,137.514,spoofing,High
30.5723276177457,-24.788401797389906,-2.5782757627503567,36.868,jamming,Medium
-32.81507680001343,11.294446492934716,1.279,119.101,spoofing,Medium
-33.7187442180232,33.84642168471999,0.551,189.903,spoofing,Medium
-43.599595888917776,-50.315013447729086,4.173154285953192,112.459,jamming,Low
22.895060132809505,-18.66887328031642,-0.762,120.637,spoofing,Medium
-32.96299931919244,-33.80580519344526,1.9952035189048658,219.933,jamming,Low
7.801847293289651,-24.479464875687416,3.3262458738825007,154.323,jamming,Low
45.453371122993005,-18.955487063505156,-0.8633911745400147,121.154,jamming,Medium
-39.07404239714572,-31.61980988337062,-0.2823764080730964,181.189,jamming,High
28.371,-33.481,-1.33,36.064,intensity_manipulation,Medium
-3.13,-32.059,2.9,255.0,intensity_manipulation,High
18.19,-6.48,-3.577,255.0,intensity_manipulation,High
-44.72058875341796,-22.35631954718974,-1.382,251.724,spoofing,Low
-15.252,-23.671,-4.396,92.0455,intensity_manipulation,Low
67.52141887825375,12.254075485683295,3.519,14.646,spoofing,High
-21.86996189008042,37.85767550031563,-4.194,164.39,spoofing,Medium
50.34620642570998,-23.341943528816458,6.066382258434893,13.232,jamming,High
-33.474,-33.633,4.599,32.1005,intensity_manipulation,Low
-24.35,-16.713,1.898,56.728,intensity_manipulation,Medium
15.506181293673274,34.93634003092134,6.106706296021221,76.95,jamming,Medium
26.005463441154703,24.53951556498754,2.5899129991539844,238.712,jamming,Medium
-42.711177397329465,26.503102967015153,-3.108,116.229,spoofing,Low
14.834,7.074,4.101,255.0,intensity_manipulation,High
21.511947553625482,-20.03762309576124,-0.701,91.182,spoofing,Medium
-6.786701055546178,-46.846273898074735,-3.837037676807965,66.331,jamming,High
-54.67484234443849,18.348041073678285,-3.2901373351570466,29.486,jamming,High
16.25522041994987,-29.299318274953983,5.4286051713480425,71.289,jamming,Low
-17.86635616007909,-27.996381588478354,7.3962452534172165,7.449,jamming,Medium
34.63245166394316,40.821175224806524,3.794807686669654,239.723,jamming,Low
6.395,39.064,-3.318,255.0,intensity_manipulation,Medium
20.05815135462847,-27.86573159515067,4.5118959794087505,177.987,jamming,Medium
20.789,47.529,-1.198,255.0,intensity_manipulation,High
-25.68,-0.28,3.47,45.4215,intensity_manipulation,Low
-14.794269787131336,4.02400829042681,3.8017943021158516,176.647,jamming,Low
-50.016528124570414,28.747782799187924,1.197546491431582,107.654,jamming,High
24.95733865773782,26.640259809086515,0.12861057881408577,183.722,jamming,Medium
2.4484098285719655,47.527263743275284,4.902108713436104,86.554,jamming,Low
-37.05479852087427,37.81990644044603,-3.86,8.916,spoofing,Medium
22.13867396655103,-52.808322309383115,-2.7718984944904737,166.994,jamming,High
-37.252102620200965,37.91602165447991,-4.533335052528065,132.794,jamming,Medium
11.853579023090932,-20.4660398618385,0.5287847001066176,48.609,jamming,Low
-11.057,42.929,-0.373,75.819,intensity_manipulation,Low
-11.4697452782484,-17.962013931775424,-2.95,41.213,spoofing,Medium
12.789,-41.368,3.169,255.0,intensity_manipulation,High
1.3181056869111938,35.73314292531664,3.197,44.358,spoofing,High
-44.99607748515633,-13.975292362493873,4.570319779531824,23.79,jamming,High
14.467763739872126,2.5575429143570383,-3.939,192.463,spoofing,Medium
-44.224399356461845,42.017989311815356,1.022525073544113,218.633,jamming,Low
3.4193588794421848,40.46548982347855,4.271,20.754,spoofing,Medium
35.94958000947241,11.41692187866613,2.6449255364629614,139.635,jamming,Low
-46.905305980515834,-10.57035952564559,-2.8352881592995938,187.564,jamming,High
46.416698527618294,6.1703464039123315,-1.863,251.643,spoofing,Low
-16.299776720280956,13.672864664028237,-3.037750527402393,134.169,jamming,Medium
-24.267679568606386,-9.10725259376899,-3.156,53.04,spoofing,Low
33.724,35.25,-4.691,255.0,intensity_manipulation,High
-4.986923275696486,10.745756218351884,-1.1029347505080302,19.06,jamming,Medium
-19.314,-47.227,1.277,174.89,intensity_manipulation,Medium
46.652,40.24,1.704,255.0,intensity_manipulation,High
14.549465478168786,9.562758545017143,-4.618,244.522,spoofing,Medium
-40.424,-40.327,-0.442,8.110000000000001,intensity_manipulation,High
48.832,23.251,-1.413,157.48,intensity_manipulation,Medium
33.42,38.064,-0.903,244.968,intensity_manipulation,Medium
51.43174415015013,46.31259075277694,-9.684467024989576,157.665,jamming,Medium
-29.79,29.806,-3.299,8.0195,intensity_manipulation,Low
-8.678983377811045,-24.84534183634227,-0.3722808718581,125.035,jamming,High
22.86192998867363,8.815014110115037,-1.927,236.161,spoofing,High
38.726,-45.298,0.923,255.0,intensity_manipulation,High
11.9161571049661,44.64201067454148,-3.39,236.433,spoofing,Medium
-48.02102262559204,-33.30992338279854,-2.501,197.666,spoofing,High
6.789812522184757,12.730111638388298,3.2155638521278074,130.358,jamming,Medium
-41.017,-9.647,-2.972,255.0,intensity_manipulation,Medium
-8.607323655846157,-28.526739170364543,-1.677,86.547,spoofing,Low
54.76708270395052,-46.023363482487255,-3.694,91.768,spoofing,High
34.988559752285205,14.659694475913863,-3.357,17.141,spoofing,Medium
-13.31139354739261,-13.403339000187206,1.083,181.122,spoofing,Low
24.350599739806654,17.878494000054978,-1.2204273614401857,181.274,jamming,High
-19.703733567785896,-44.23957233852451,4.069,91.381,spoofing,Low
36.461,17.436,-2.846,255.0,intensity_manipulation,High
6.949264506255261,33.37153267521656,-4.563,160.102,spoofing,Medium
44.94467738613253,33.49316079941392,4.921723658551231,8.53,jamming,Medium
-46.70761190296431,16.289019004716874,-0.7850706012680101,13.462,jamming,Low
38.580946961350854,31.593634380416226,4.302452626384769,108.891,jamming,Low
-42.99342783095632,-5.835582394666208,1.92,181.148,spoofing,Medium
-43.641481904145984,52.19186167778392,0.9654478943300626,190.301,jamming,High
-38.64374931720355,5.54654062986866,-2.77,185.151,spoofing,Low
-3.066,-10.148,-2.803,255.0,intensity_manipulation,High
-10.565000965496228,30.35198385645235,-3.246,149.895,spoofing,Low
7.234,6.547,-2.225,255.0,intensity_manipulation,High
42.531,-13.564,-2.129,28.8815,intensity_manipulation,Low
2.356787349197056,-48.606680684059796,-4.798,9.012,spoofing,High
-5.8728853219608546,-27.677171531336427,0.24399139035874962,18.997,jamming,Medium
-4.523752928153215,-33.10803575210619,4.132545720521903,248.98,jamming,Medium
-29.873,2.156,0.828,124.5685,intensity_manipulation,Low
9.486977105558928,-38.751870309017086,-3.099,249.571,spoofing,Low
-35.024,-10.873,3.581,255.0,intensity_manipulation,High
18.134590381873426,-2.9760991762599973,3.317,178.12,spoofing,Low
33.776718162758954,25.654610742281932,-4.858,170.613,spoofing,Low
49.5351626265795,25.28350411802787,2.097,80.205,spoofing,High
-25.027705719292328,-28.365314602364304,2.025,88.258,spoofing,Low
42.61176448863024,16.798629344118766,-1.5267355252330284,112.009,jamming,Low
-1.5785580228068543,-62.80624436032755,-1.672,162.38,spoofing,Medium
51.02502467011424,-18.1556724564294,-7.166338236641546,112.162,jamming,Medium
-34.0050641606899,-28.344881461509207,-4.197244952201968,81.0,jamming,High
-15.653623617444257,-35.04005072796579,8.693776971983842,23.183,jamming,High
22.312067244166577,-25.39221085388614,-1.45,117.167,spoofing,Low
-31.938,44.198,-3.89,135.374,intensity_manipulation,Medium
-21.227057079223783,36.200778877520385,1.2881612997382175,153.366,jamming,Medium
-8.78270820591622,51.47463954706714,10.298198446616501,110.575,jamming,High
-22.134849911503906,-25.493644016911556,-0.247,159.477,spoofing,Medium
50.4592973421565,-3.39216871465414,-2.147,14.376,spoofing,High
26.768097399731523,-28.331526349414766,4.789,86.68,spoofing,Medium
25.99953326568649,11.875081358238281,4.287,48.323,spoofing,Medium
13.962,30.015,0.708,255.0,intensity_manipulation,High
25.401,-20.998,-1.007,255.0,intensity_manipulation,High
48.898,2.214,4.25,255.0,intensity_manipulation,High
-40.702018752698635,-38.8090224964717,2.1045646846319945,151.911,jamming,Medium
-30.499350118964365,18.670470707907995,0.618,31.059,spoofing,Medium
40.816,18.646,-4.3,255.0,intensity_manipulation,High
-3.753,15.682,4.9,132.312,intensity_manipulation,Medium
-4.694105732638906,-37.376712730045924,-3.628300660291348,11.215,jamming,Low
33.185,-32.611,-2.926,255.0,intensity_manipulation,High
-5.423518424407288,-2.999201583320665,0.51,0.367,spoofing,Low
-8.911,-42.145,1.553,255.0,intensity_manipulation,High
-22.29,10.46,4.646,210.806,intensity_manipulation,Medium
-28.174306690241753,66.75477074285241,-0.493,153.195,spoofing,High
-30.736,-46.62,2.802,209.162,intensity_manipulation,Medium
9.591165386537726,-19.59613000743678,0.893,14.881,spoofing,Medium
-17.980734100181426,-23.70014267326262,-2.415,77.961,spoofing,Medium
25.59,22.096,-3.477,43.854,intensity_manipulation,Medium
-11.851844013352077,1.3378728938756603,4.0219847065688175,109.979,jamming,Low
-14.171,-33.654,2.851,162.33499999999998,intensity_manipulation,High
-17.297884933386648,6.965990784329656,0.5136414136503831,254.94,jamming,Medium
72.0275325489117,-5.367868016720806,-0.8369522122553857,251.585,jamming,High
-32.30646408357555,3.9869760802022043,2.852,29.861,spoofing,Medium
-71.11482261802,3.1873776588119314,-2.623,23.789,spoofing,High
6.992471344795154,27.050505755965517,-4.86301965032552,133.263,jamming,Low
-38.02847666352308,-6.797449892230343,-2.975,113.999,spoofing,High
-26.868584072795638,67.9973642011992,-0.575,29.896,spoofing,Medium
-15.64825329814528,23.672460704604582,-4.582200278695547,44.083,jamming,Medium
-3.476,-49.247,3.869,85.642,intensity_manipulation,Medium
58.89339311391933,-48.508845094468114,0.276,213.987,spoofing,Medium
8.967,46.029,2.367,255.0,intensity_manipulation,High
-25.45868383240507,29.92188674347774,-2.111,119.713,spoofing,High
26.627838855574947,52.68588456224956,-3.311,150.264,spoofing,Medium
33.35874763557707,49.25251737593124,-1.056,96.244,spoofing,Medium
-24.967480619917623,38.10162068760413,1.3077214652858893,11.848,jamming,Low
-8.593,-19.657,-0.979,18.654,intensity_manipulation,Medium
24.086,-12.073,0.505,90.6465,intensity_manipulation,Low
